Unnamed: 0,index,claim_id,patent_application_id,cited_document_id,text,text_b,label,date,DIznQ_0
3934405.0,3934405.0,152525_0,EP3037331A1,EP2641779,The straddletype vehicle according to claim 1 or 2 wherein one of the first auxiliary lamp and the second auxiliary lamp which is located on a lower side is placed to be lower than a center position of the head lamp.,C The sub headlight unit according to A wherein when the vehicle is in an upright state the sub headlight light source having a greater reference value is located lower than the sub headlight light source having a smaller reference value.,0.0,20160629.0,0.6431735652739663
1689546.0,1689546.0,7690_0,EP2768173A1,EP1746857,A protected optical singlefiber WDM system according to one of claims 3 or 7 characterized in a that an optical adddrop filter unit 19 includes a first and a second optical filter element 35 37 provided in series within the optical path of the optical WDM signals between the western 11a and eastern 11d WDM portb that the first optical filter element 35 is adapted to reflect all optical channel signals to be dropped at the respective optical adddrop filter device 11 and included in the optical WDM signals received at the western 11a and eastern 11d WDM ports of the optical adddrop filter unit 19 and to pass through all other optical channel signals c that the first optical filter element 35 is further adapted and arranged to direct the reflected optical channel signals received from the western WDM port 11a in a direction to the first adddrop port 19a and to direct the reflected optical channel signals received from the eastern WDM port 11d in a direction to the second adddrop port 19b d that the second optical filter element 37 is adapted to reflect all optical channel signals to be added at the respective optical adddrop filter device 11 via the first and second adddrop port 19a 19b of the optical adddrop filter unit 19 and to pass through all other optical channel signals and e that the second optical filter element 37 is further adapted and arranged to direct the reflected optical channel signals received via the first adddrop port 19a to the western WDM port 11 b and to direct the reflected optical channel signals received via the second adddrop port 19b to the eastern WDM port 11d.,In the PON network 800 of Figure 8 each ONU 802 ad utilizes two different optical couplers 804.Only one optical coupler is active whilst the other is in hot stand by previously described.The standby unit only operates if the link between the active port and the splitter or the splitter fails.It shall be noted that for all ONUs in this configuration the number of maximum supported ONUs is reduced in half as compared with the antiquated configuration of Figure 3.,0.0,20140820.0,0.33019748184582665
4743330.0,4743330.0,133095_0,EP3121960A1,EP2869463,An amplifier arrangement according to any preceding claim wherein the printed circuit board includes at least one phase delay element configured to provide a phase offset between the RF input signals received by the first and second RF input leads andor provide a phase shift between the RF output signals received from the first and second RF output leads.,In an alternative embodiment not shown the combination bar may be formed on the die and bond wires may connect the combination bar to the output lead 23.In particular the combination bar may extend linearly between the output bond pads 46 47 of the peak amplifier stages and the main connection 33 may connect to the combination bar at a point between the output bond pads 46 47.,0.0,20170125.0,0.22325526886518132
3468770.0,,107909_1,EP2988474A1,EP2309688,The transmission system according to claim 1 or 2 wherein the processor includes an availability information generating unit configured to generate the availability information by analyzing two or more availability factors comprehensively the receiving unit is configured to receive the availability factors analyzed for the generation of the availability information and the displaying unit is configured to display the availability factors with the availability information or instead of the availability information.,The host system instant messaging application 50 is an instant messaging service that is hosted and provided by the host system 25 in this example e.g.using a messaging server at the wireless router 26 as exemplified in Figure 4 and discussedbelow.The host system instant messaging application 50 includes or otherwise has access to a host buddy list 30 for storing contact information for buddies also using the host system instant messaging application 50.The 3rd part instant messaging application 52 includes or otherwise has access to a 3rd party buddy list 32 for storing contact information for buddies also using the 3rd party instant messaging application 52.It will be appreciated that any number of host system or 3rd party instant messaging services can be installed and run on the mobile device 10 and thus the two shown in Figure 3 are for illustrative purposes only.Also it will be appreciated that in other embodiments only a single instant messaging service may be supported or a unified instant messaging service that combines contact or buddy lists for multiple instant messaging services and utilizes a common user interface not shown.,1.0,20160224.0,0.19336080081644824
290700.0,290700.0,5153_1,EP2524811A1,EP1844942,The image recording apparatus according to claim 10 wherein the forefronts of the optical fibers are sandwiched between a substrate and a cover plate and optionally wherein the forefronts of the optical fibers are fitted into grooves formed on the substrate and optionally wherein the grooves are Vshaped.,The scanning speed setting part 40 is a processor for controlling the rotational speeds of the main shaft motor 12 and the subshaft motor 27 to thereby control the main scanning speed and the subscanning speed of the image recording apparatus 1.Upon receipt of the information about the recording mode from the mode setting part 30 the scanning speed setting part 40 sets the rotational speeds of the main shaft motor 12 and the subshaft motor 27 so that the recording drum 10 and the recording head 20 operate at respective speeds corresponding to the recording mode.The scanning speed setting part 40 operates the main shaft motor 12 and the subshaft motor 27 at the set rotational speeds.,1.0,20121121.0,0.4817806810383105
2923557.0,2923557.0,129056_1,EP2921100A1,EP2428164,Method according to claim 1 comprising acquiring the object motion data M by means of a system 3 for detecting andor quantifying object motion wherein the object motion data are acquired when said object 1 is in said examination volume.,Specifically the local motion vector calculation unit 34 calculates a correlation value between the template T and each image portion of interest I which has the same size as the template T and is sequentially searched in the overlapping area K2 of the radiographic image S2 in a predetermined search range R.This operation provides a correlation distribution having the same size as the search range R.Then an amount of pixel displacement amount of movement of a position where the maximum correlation value is found in the correlation distribution from a reference position a position where the maximum correlation value is found when thereis no body motion of the template T is calculated as a local motion vector V0.,1.0,20150923.0,0.6981084093655994
867100.0,867100.0,24037_1,,EP1617296,The image forming apparatus according to claim 2 wherein the toner case is provided with a transmission member including the transmission coupling the pressing member is provided with a withdrawal bosses and when the toner case is installed into the installed part the transmission member presses the withdrawal bosses so that the pressing member is turned from the pressure release condition to the pressing condition.,The upper case 9a comprises a first curvature portion 20a formed on one side in its width direction and bent at a first curvature 1 and a second curvature portion 20b formed on the other side in the width direction and bent at a second curvature 2 larger than the first curvature 1.,1.0,20130828.0,0.6219228754067955
701057.0,701057.0,27441_0,EP2604873A1,EP1510709,The crankshaft main bearing according to claim 9 an end portion of the crush relief on a central side of the one semicylindrical bearing in the circumferential direction is located on an end surface side with respect to the end portion of the oil groove in the circumferential direction.,It is to be noted that in Fig.4 a result of rotation of the surface of the crankshaft 3 from upward to downward relative to the sliding surface 8a of the bearing 4 is shown and for the sliding bearing 4 shown in Fig.4b similar parts as shown in present embodiment are designated by like reference characters.,0.0,20130619.0,0.9642831296127902
3957679.0,3957679.0,,EP3037742A1,EP2623871,Liquid heater according to claim 4 wherein the control is configured to continuously determine usage patterns from the measurement results and adapt usage patterns stored in the memory based on newer usage patterns determined from the measurement results.,In particular the temperature above and near ambient temperature lies in the range of 3050 degrees.,1.0,20160629.0,0.24068827943222193
3654576.0,3654576.0,168829_1,EP3005976A1,EP2839807,Dental wafer 1 according to any claims 8 to 10 wherein at least one of said layers of formation 2a of said body 2 of said dental wafer 1 comprises glass fibre F in the form of sheets andor in a resin preferably a thermosetting or thermoplastic resin andor in the form of glass fibre particles F dispersed in a resin preferably a thermosetting or thermoplastic resin.,Firstly the transverse arrangement of the fibres with respect to the hooking elements and consequently to the endosteal implants that are applied into the mouth of the patients as well as the main development direction of the chewing portion and therefore the main chewing direction of the patients permits an optimal arrangement of the chewing loads on the hooking elements themselves.,1.0,20160413.0,0.9131140089534996
3021157.0,3021157.0,86222_0,EP2934016A1,EP1463320,The controlling method of claim 10 or 11 wherein the performing the channel zapping comprises selecting one program from the one or more programs stored in the plurality of buffers and displaying the selected program in response to a channel zapping command being received.,As illustrated the common interface controller 100 includes a first transport stream input interface 102 and a second transport stream input interface 104 for receiving first and second transport streams from respective tuners and demodulators.These interfaces are preferably provided as flexible interfaces allowing conversion from a variety of possible demodulator transport stream output formats for example parallel or serial into the internal format used by the common interface controller 100.,0.0,20151021.0,0.5062560340001565
3296761.0,3296761.0,110395_1,EP2960735A1,EP1734432,The programmable indicator 4 4D according to claim 1 or 2 wherein when failing to acquire the first data the control unit 411 displays failure timing associated with the failure or elapsed time until the failure timing since the first successful timing on the display screen 540.,100 display apparatus 110 input unit 112 video signal input unit 114 audio signal input unit 116 touch panel 130 control unit 132 display control unit 134 clock 136 video data generating unit 138 ladder log data generating unit 140 HMI processing unit 142 control HMI processing unit 144 device control unit 150 display unit 152 display 154 inputoutput interface unit 160 storage unit 162 screen data storing unit 164 video data storing unit 166 ladder log storing unit 168 variable memory 170 control program memory 180 181 device 182 microphone 184 camera 186 target system 190 PLC 930944 button 1700 computer system 1710 CPU 1720 monitor 1730 mouse 1740 keyboard 1750 memory 1760 fixed disk 1770 FD drive 1772 FD 1780 CDROM drive 1782 CDROM.,1.0,20151230.0,0.8858679906716906
4863407.0,4863407.0,136244_0,EP3136763A1,EP2487947,A system for generating an access stratum key comprising a first network side device and a second networkside device connecting to a user equipment UE through a second air interface the first networkside device connecting to the second networkside device and connecting to the UE through a first air interface and accesses to a core network CN wherein the first networkside device has means for acquiring an input parameter wherein the input parameter includes a timevarying parameter calculating an access stratum root key KeNB on the second air interface according to the input parameter and an access stratum root key KeNB on the first air interface and sending the KeNB to the second networkside device and the second networkside device has means for receiving the KeNB and generating an access stratum key on the second air interface according to the KeNB.,Step 209 The eNB and the RN1 locally obtain a root key KeNB between the eNB and the RN1 according to the initial key KeNB and according to the root key KeNB obtain air interface keys used for protecting UP data and CP data between the eNB and the RN1 and a specific method is as follows KeNBKDFKeNBfa first input parameter.,0.0,20170301.0,0.8204689639756774
537720.0,537720.0,35943_1,EP2572880A1,EP1757653,A laminated porous film according to any one of claims 1 to 5 wherein a ratio of a molecular orientation OMD found from a wideangle Xray diffraction measurement in said flow direction MD to a molecular orientation OTD found from said wideangle Xray diffraction measurement in said direction TD vertical to said flow direction MD is not less than five.,As common to the first second and third inventions the polypropylene in these inventions consist mainly of a homopolymer of propylene and may be a polymer where propylene and a monomer other than propylene are copolymerized or those copolymer may be blended with the polypropylene as long as the objective of these inventions is maintained.Examples of the monomer constituting such a copolymer component or blended polymer include ethylene 1butene 1pentene 3methyl pentene1 3methyl butene1 1hexene 4methyl pentene1 5ethyl hexene1 1octene 1decene 1dodecene vinyl cyclohexene styrene allyl benzene cyclopentene norbornene 5methyl2norbornene acrylic acid and their derivatives to which the monomer is not limited.,1.0,20130327.0,0.40162579050113134
3582686.0,3582686.0,146862_0,EP3001339A1,EP2620911,The apparatus of claim 5 wherein the guide information comprises at least one of information about time elapsed since detection of an ROI unrecognized by the user and information about moving directions of an image scanner for redetecting the ROI unrecognized by the user.,In step S3100 the image processing apparatus 100 determines whether to end the overall processing.For example the image processing apparatus 100 obtains an end instruction based on for example pressing of a predetermined key end key of the keyboard 1004 by the operator.If the image processing apparatus 100 determines that it is to end the overall processing it ends the overall processing of the image processing apparatus 100.If the image processing apparatus 100 determines that it is not to end the overall processing it returns the process to step S3020 and executes again the processes in step S3020 and subsequent steps for a newly captured ultrasonic tomogram.In this manner the processing of the image processing apparatus 100 is executed.,0.0,20160330.0,0.050917580347620284
1240349.0,1240349.0,81684_1,EP2693776A1,EP2096884,The method of claim 1 wherein receiving policy information from the component in the telecommunication network comprises receiving charging information via a charging based interface.,Moreover the SGSN 5 comprises a data retrieval module 22.The data retrieval module 22 is configured for retrieving data from the HLR 6 in particular the applicable access grant time interval associated with the terminals AD from which the access request was received.However it should be appreciated that the SGSN 5 itself may be preconfigured with respect to particular terminals and therefore already comprise the grant access time intervals for these terminals.This may be particularly advantageous for stationary terminals.,,20140205.0,0.10546022542864975
1984216.0,1984216.0,45907_0,EP2811695A1,EP511744,The device of any of claims 12 wherein the time slot corresponds to a media access time during each frame of a plurality of frames that is allocated to the device for transmission on the bus.,The wheel speed sensors 14 to 17 which are the receiving multiplex nodes determine upon receiving the message ID that they are requested to send the wheel speed signals and then stand by for the transmission for the required data.,0.0,20141210.0,0.1826567644064806
4941347.0,4941347.0,138584_0,EP3141982A1,EP2674834,The method of claim 1 wherein the sensing of the pressure of the input comprises sensing pressure of a first input to a first display among the plurality of displays and sensing pressure of a second input to a second display among the plurality of displays wherein each of the first input and the second input being equal to or greater than the threshold andwherein the executing of the first function comprises executing a function corresponding to the pressure of the first input and the pressure of the second input.,In accordance with another aspect of the present invention a portable device is provided.The portable device includes a first touch screen and a second touch screen arranged on at least one foldable panel at least one processor that provides a user interface through the first and second touch screens and a memory that stores a program executable by the processor the program including displaying first and second pages of a plurality of items included in one of a list and a grid in the first and second touch screens detecting a first touch gesture from one of the first and second touch screens scrolling items in the first and second touch screens together according to a motion direction and a speed of the first touch gesture detecting a second touch gesture moving in a direction from the second touch screen to the first touch screen through a connector between the first and second touch screens and scrolling the items in the first and second touch screens together until reaching last two pages of the list and the grid in response to a detection of the second touch gesture.,0.0,20170315.0,0.5688521284505786
814842.0,814842.0,59108_0,EP2624484A1,EP2280498,An optical transmitter comprising a signal generator configured to generate a first drive signal and a second drive signal from input dataa first optical modulator configured to have a voltagetolightintensity characteristic in which intensity of output light changes with respect to an applied voltage and to generate a first light signal corresponding to the first drive signal a second optical modulator configured to have a voltagetolightintensity characteristic in which intensity of output light changes with respect to an applied voltage and to generate a second light signal corresponding to the second drive signal a combiner configured to multiplex the first light signal and the second light signal to generate a polarizationdivision multiplexed light signal a first multiplier configured to multiply the first drive signal and a first electric signal that represents the first light signal a second multiplier configured to multiply the second drive signal and a second electric signal that represents the second light signal and a control section configured to control based on output of the first multiplier a bias voltage for the first optical modulator and to control based on output of the second multiplier a bias voltage for the second optical modulator.,Note that the LN modulator is described as an example of the optical modulator herein this is not a limitation.The optical modulator is not limited to the LN modulator and may be a modulator using electrooptical materials for example a modulator including semiconductor materials such as InP.,0.0,20130807.0,0.6510804222303758
148786.0,148786.0,317_0,EP2500774A1,EP2202575,A foreign substance removal apparatus comprising an optical member a piezoelectric element attached to the optical member drive control means configured to drive the piezoelectric element in a first driving mode for exciting a first bending vibration of the optical member a second driving mode for exciting a second bending vibration of the optical member and a third driving mode for simultaneously exciting the first bending vibration and the second bending vibration the second bending vibration having an order different from an order of the first bending vibration vibration detection means configured to detect a vibration of the optical member when the drive control means drives the piezoelectric element in the first driving mode and in the second driving mode and driving parameter generation means configured to determine a driving parameter for when the drive control means drives the piezoelectric element in the third driving mode based on a time phase difference between a vibration of the optical member which is detected when the drive control means drives the piezoelectric element in the first driving mode and a vibration of the optical member which is detected when the drive control means drives the piezoelectric element in the second driving mode wherein the drive control means is configured to drivethe piezoelectric element in the third driving mode with use of the driving parameter determined by the driving parameter generation means.,In the body unit 100 an image acquisition unit 116 is further provided to perform photoelectric conversion on the image of an object which has passed through the abovementioned optical system.The image acquisition unit 116 is a unit composed of a CCD 117 that is an image sensor element as an image forming element an optical lowpass filter LPF 118 that is arranged in front of the CCD 117 and a dust filter 119 that is a dustscreening member.Thus in this embodiment a transparent glass plate optical element that has at least at its transparent part a refractive index different from that of air is used as the dust filter 119.Nonetheless the dust filter 119 is not limited to a glass plate optical element.Any other member optical element that exists in the optical path and can transmit light may be used instead.For example the transparent glass plate optical element may be replaced by an optical lowpass filter LPF an infraredbeam filter a deflection filter a half mirror or the like.In this case the frequency and drive time pertaining to vibration and the position of a vibration member later described are set in accordance with the member optical element.The CCD 117 is used as an image sensor element.Nonetheless any other image sensor element such as CMOS or the like may be used instead.,0.0,20120919.0,0.683659614474579
4102102.0,4102102.0,147995_1,EP3056162A1,EP2756808,The electromechanical handheld surgical device according to any preceding claim wherein a middle of the portion of the nonplanar display screen is located on the nonplanar display screen at a constant angle with respect to the reference direction andor wherein an ending location of the portion of the nonplanar display screen is located on the nonplanar display screen at a constant angle with respect to the reference direction.,Also in accordance with the present disclosure when battery 156 is inserted into the cavity of lower housing 104 of surgical device 100 battery 156 is configured to communicatewith surgical device 100.In accordance therewith any information collected by surgical device 100 or stored in surgical device 100 may be displayed on at least one of displays 157a157d.,1.0,20160817.0,0.6324262958406196
3120816.0,3120816.0,99586_1,EP2945092A1,EP1056015,The memory device 24 according to claim 14 wherein the memory device 24 is configured to output a binary result of a comparison between the expected result and the calculated result.,Upon completion of the test for the first ROM 14 the controlling section 162 tests the second ROM 15.The test for the second ROM 15 is performed basically in the same manner as that for the first ROM 14.That is the test includes the reading of the data stored therein and the determining of whether new data is stored therein.,1.0,20151118.0,0.7230172757145057
3257763.0,3257763.0,78274_0,EP2958092A1,EP2573741,A first mobile device comprising a first wireless interface a second wireless interface and a processing unit coupled to the first wireless interface and the second wireless interface wherein there processing unit is at least configured for initiating a first connection over the first wireless interface and detecting for a first wireless access point by using the second wireless interface disconnecting the first connection over the first wireless interface in response to the first wireless access point being detected and initiating a second connection over the first wireless interface.,In another words the software systems on the mobile phone 1 and the infrared camera 2 comprise a client software and a server software the software set on the mobile phone 1 belongs to the client software and the software set on the camera 2 belongs to the server software.,0.0,20151223.0,0.8126754024720675
551316.0,551316.0,36677_1,EP2574928A1,EP895088,An immunodiagnostic test analyzer comprising a disposable punch in a punch nest at least set of elements sealed with a puncturable seal for holding at least one member of the groupconsisting of a reagent a sample and a reaction mix means for compatibility testing for determining if the disposable punch is compatible with a specified element from the set of elements and means for aligning the punch with the specified element whereby the punch makes an opening in the puncturable seal to enable a fluidcarrying tip to aspirate or dispense fluids without touching the puncturable seal.,If the checks made by the bar code reader show that the cassette is acceptable then the gripper places the cassette into incubator rack 202 and the incubator positions the cassette beneath piercing assembly 204.That assembly 204 operates to pierce openings in the top of the cassette and then the incubator moves the cassette to a position where pipette 402 is able to dispense fluids into the cassette.The pipette is then operated to draw fluids from reagent and sample racks 302 and 304 and to deposit the appropriate reagents and samples into the cassettes.After this the cassette may be incubated and the cassette is carried by gripper 704 to centrifuge 500 and deposited therein.If necessary a balance cassette may alsobe placed in the centrifuge by the gripper.The centrifuge then spins the cassette first for two minutes at 55 g and then for three minutes at 199 g.,1.0,20130403.0,0.047157223675318494
4218439.0,4218439.0,161306_1,EP3070068A1,EP1095914,A composite body comprising a base and an oxide layer arranged on the base the oxide layer containing more than 45 by volume of a perovskitetype oxide phase.,In addition in the primary sintering a temperature higher than that when the film portion is sintered on this porous body later is selected.The primary sintering time depends on the composition and sintering time and generally requires several hours or more.Although the primary sintering is generally carried out in atmosphere the sintering under controlled atmosphere may be carried out.In addition as means for molding the porous body as in production of a general bulk ceramics temporarily sintered powders or mixed powders are filled in dice and the filled powders may be pressurized or molded.Alternatively a mud casting technique or protrusion molding technique and the like may be employed.,1.0,,0.7263312905207885
716955.0,716955.0,28031_0,EP2607063A1,EP2384912,The method of claim 1 wherein the material containing therein a liquid or a solid is a thermoplastic resin or is or comprises heat expandable thermoplastic resin particles the thermoplastic resin or the heat expandable thermoplastic resin particles containing therein said liquid or solid capable of generating a gas upon vaporization decomposition or a chemical reaction under heating.,With the tire rotating in direction 88 flattened tube segments are sequentially refilled by air 92 flowing into the inlet device 44 along the passageway 43 in the direction 90 as shown by FIGS.3B and 4A.The inflow of air from the inlet device 44 in direction 90 continues until the outlet device 46 rotating counterclockwise as shown with the tire rotation 88 passes the tire footprint 100.FIG.3C and FIG.4B show the orientation of the peristaltic pump assembly 14 in such a position.In the position shown the tube 42 continues to be sequentially flattened segment by segment adjacent the tire footprint by compressive force 104 as shown at numeral 106.Air is pumped in the clockwise direction 94 to the inlet device 44 where it is evacuated or exhausted from the passageway 43.Passage of exhaust air 96 from the inlet device 44 is through the filter 80 which acts to selfclean the filter of accumulated debris or particles within the porous medium.With the evacuation of pumped air out of the inlet device 44 the outlet device is in the closed position and air does not flow to the tire core bead as will be explained.When the tire rotates further in counterclockwise direction 88 until the inlet device 44 passes the tire footprint 100 as shown in FIGS.3A 3B and 4A the airflow resumes to the outlet device 46 opening the ball valve within the outlet device 46 and causing the pumped air to flow out 86 into the passageway 62 of the core bead conduit 60.,0.0,20130626.0,0.9237770449568581
2658725.0,2658725.0,102755_1,EP2891422A1,EP2338371,The article 10 according to claim 1 wherein the height of the second ball control portion 400 varies along the second direction.,Then different natural leather was prepared as the material sheet M and the diagonal impact test was conducted similarly.In this case the ball spin rate afterimpact was 1044rpm.On the other hand when the top player kicked a minimal spin shot wearing a shoe having this natural leather at the minimal spin shot area of the upper the ball spin rate after kick was 100rpm.,1.0,20150708.0,0.1750206220560745
3961474.0,3961474.0,145351_0,EP3041174A1,EP1876790,The electronic device coupling system of claim 1 wherein the type of each connecting port is same as the corresponding coupling port and is different from the connecting ports in each other connecting port assemblies.,To be a master or slave terminal depends on which terminal requests a remote control and a handheld terminal can be in a state of either a master or a slave terminal.,0.0,20160706.0,0.22111612049714824
3195176.0,3195176.0,71923_0,EP2949431A1,EP1454710,The power tool accessory of claim 8 or claim 9 wherein the key feature is substantially Ushaped.,According to an exemplary embodiment the female connector 156 is relatively permanently attached or coupled to the tool coupling shaft 152.For example the female connector 156 may be integrally formed with the tool coupling shaft 152 or attached thereto by welding gluing or other relatively permanent means.According to another exemplary embodiment the female connector is removably coupled or attached to the tool coupling shaft e.g.screwed on in a direction opposite the direction of rotation of the tool coupling shaft 152 etc..For example an aperture may be provided in the female connector that is configured to receive therein a complementary feature provided on the tool coupling shaft or vice versa to secure the female connector and tool coupling shaft together e.g.the female connector may be retained fromlateral movement along the axis of the shaft using one or more features formed in the attachment housing.,0.0,20151202.0,0.44424764100090663
3918642.0,3918642.0,154691_1,EP3035765A1,EP2381726,A base station BS suitable for random access procedures for access of devices UE to a network wherein said base station BS is operable toreceive random access preambles for at least two formats FOR1 FOR2 of the random access procedure dependent on a certainty of uplink transmission timings of the devicesand determine uplink transmission timings of the devices by evaluating the random access preambles.,In a TDD or FDD transmission scheme uplink signals are required to arrive at the base station in a predefined time gridto avoid overlap with uplink signals from other user terminals.Moreover the uplink signals should be received in the base station within a predefined power range to enable the base station to decode and process the uplink signal.,1.0,20160622.0,0.7116489066213378
3745442.0,3745442.0,171074_1,EP3018451A1,EP1087219,The apparatus of any one or more of the previous claims further comprising at least a second sensor circuit the at least second sensor circuit comprising a further first output terminal and a further second output terminal and wherein the output terminals of the sensor circuit are connected in parallel with the further output terminals of the at least second sensor circuit.,Fig.40 shows a schematic circuit arrangement of the pressure sensor in accordance with this embodiment.As shown in Fig.40 a voltage adjusting circuit 320 receives a constant voltage Vcc supplied from a constant voltage source and converts it into a predetermined voltage e.g.5V.The converted voltage is supplied to the bridge circuits 321 and 322.A first bridge circuit 321 is constituted by the diffused resistors RARD formed on the first diaphragm portion 314 so as to serve as a pressure detecting circuit.Similarly a second bridge circuit 322 is constituted by the diffused resistors RERH formed on the second diaphragm portion 315 so as to serve as a failure detecting circuit.,1.0,20160511.0,0.264638072280156
1696256.0,1696256.0,9986_1,EP2767910A1,EP2083386,Web server WS wherein it comprises a device D1 according to one of claims 1 to 4.,The advertisement annotation system includes a content server 10 an annotation repository 20 and a media playing component 50.Content is served from the content server 10 to the media playing component 50 embedded in or otherwise linked to web pages 40 via a network such as the internet 30.,1.0,20140820.0,0.1613933308023222
3229772.0,3229772.0,146126_0,,EP2490112,A method for displaying images of an electronic device the method comprising displaying an electronic document including an image object receiving an event with respect to the image object adjusting based on the received event a size of an image displayed through the image object and displaying the sizeadjusted image.,In step S34 one of the portions of an outline of one of the facial images has reached an edge portion of the display unit 5 whereby the control unit 15 temporarily stops the enlarging processing of the still image with the current display scale and advances the processing to step S35.In step S35 upontemporarily stopping the enlarging processing of the still image determination is made as to whether or not a predetermined amount of time such as 200 msec for example has elapsed and the processing is advanced to step S36 at the timing that the predetermined amount of time has been determined to have elapsed.,0.0,20151209.0,0.13020471418523627
3994237.0,3994237.0,160268_0,EP3042564A1,EP1222858,Processing line 1 according to claim 17 characterized in that the acknowledgment means 10 are selected from the group comprising voice controlled acknowledgment means andor gesture controlled acknowledgment means andor push button 11 controlled acknowledgment means.,The methods and device components which have been described with reference to Figs.2635 take place substantially in the area between E1 and E2 which is shown in Fig.2.,0.0,20160713.0,0.9086452626147263
165735.0,165735.0,770_0,EP2503393A1,EP1705522,,Examples of the alkali metal silicate for use in the hydrophilizing treatment include sodium silicate potassium silicate and lithium silicate.As for the hydroxide used for elevating the pH of the aqueous alkali metal silicate solution examples thereof include sodium hydroxide potassium hydroxide and lithium hydroxide.Also an alkaline earth metal salt or a Group IVB metal salt may be blended in the treating solution.Examples of the alkaline earth metal salt include a watersoluble salt such as nitrate e.g.calcium nitratestrontium nitrate magnesium nitrate barium nitrate sulfate hydrochloride phosphate acetate oxalate and borate.Examples of the Group IVB metal salt include titanium tetrachloride titanium trichloride potassium fluorotitanate titanium potassium oxalate titanium sulfate titanium tetraiodide zirconium chloride oxide zirconium dioxide zirconium oxychloride and zirconium tetrachloride.,0.0,20120926.0,0.7375516564662314
4080669.0,4080669.0,165061_1,EP3054708A1,EP2713666,The service network of claim 10 wherein the periodic update timer is a periodic Location Update LU timer a periodic Routing Area Update RAU timer or a periodic Tracking Area Update TAU timer.,The embodiment of the present document further provides a method for determining a terminal state comprisinga network side lengthening a time of a reachable timer corresponding to a terminal the time of the reachable timer after lengthening is equal to or greater than a maximum value of a time limit of the terminal and if the terminal fails to trigger the location update before a periodical timer of the terminal is expired then the terminal reinitiating a location update process to the network side when a timer for limiting time is expired so as to make the network side determine that the terminal isin an online state.,1.0,20160810.0,0.02660384846812658
2715500.0,2715500.0,94974_1,EP2897362A1,EP2464126,The method as claimed in any one of claims 11 to 14 wherein the outputting of the at least one image includes generating an image to which an animation effect is added using the at least one image acquired as the GUI image and outputting the image to which the animation effect is added on the screen.,Fig.7 shows the method utilizing a primary and secondary transition coefficient.Steps 701703 706708 are equivalent to steps 201203 206208 of the method according to Fig.2.In step 704A the original first and second frames are mixed using a primary transition function with the primary transition coefficient 501 to obtain a primary transition frame.In step 704B the original first and second frames are mixed using a secondary transition function with the secondary transition coefficient 501 to obtain a secondary transition frame.In step 705 the primary transition frames 130A130E and secondary transition frames 140A140E are output as a transition 3D signal.,1.0,20150722.0,0.7025293880056332
1838287.0,1838287.0,10146_0,EP2789702A1,EP2392681,Seamless quenched and tempered steel pipe according to claim 1 wherein at mid thickness the microstructure comprises ferrite VF lower than or equal to 50 for a pipe of grade X60 ferrite VF lower than or equal to 40 for a pipe of grade X65 ferrite VF lower than or equal to 20 for a pipe of grade X70.,Raw steel material slab s having the compositions shown in Tables 1 and 2 are subj ected to hot rolling under hot rolling conditions shown in Tables 3 and 4.After hot rolling is completed the hot rolled steel sheets are cooled under cooling conditions shown in Tables 3 and 4 and are coiled in a coil shape at coiling temperatures shown in Tables 3 and 4 and are turned into hot rolled steel sheets steel strips having sheet thicknesses shown in Tables 3 and 4.Specimens are sampled from the obtained hot rolled steel sheet and the observation of structure a hardness test a tensile test an impact resistance test circumferential weldability test and a hydrogen induced cracking test are carried out with respect to these specimens and surface hardness tensile property toughness circumferential weldability and hydrogen induced cracking resistance are evaluated.The following test methods are used.,0.0,20141015.0,0.43225442060233743
4707037.0,4707037.0,137110_1,EP3115923A1,EP2202668,The imaging system of any preceding claim wherein each mirror of a set of mirrors supported on the rotor 125 is supported normal to an axis of rotation of the rotor 125.,At step 410 the captured images are processed to extract bar code information.,1.0,20170111.0,0.23484183980006623
363922.0,363922.0,5905_0,EP2537667A1,EP1552917,A system for manufacturing a cable bead according to any of claims 3 to 5 further comprising rails for moving the carriages.,First the annular core wire 2 is placed along the updown rollers 27 27 and the rotating roller 29 and the presscontact roller 39.The proximal end of the steel wire 3 is tentatively retained on the annular core wire 2.In synchronization with the rotation of the annular core wire 2 by the drive motor 30 the updown cylinders 28 28 actuate the updown rollers 27 27 upward to displace the passing section 7 of the annular core wire 2 up to the highest position U.Then the actuator cylinder 38b allows the depressing shaft 37b to press the movable support 35 out of the support position B displace along the curvedguide rails 34 34 and pass below on one side the passing section 7 of the annular core wire 2.The movable support 35 is stopped at the support position A by the depressing shaft 37a.Next the updown rollers 27 27 are actuated downward to displace the passing section 7 of the annular core wire 2 down to the lowest position W.Then the actuator cylinder 38a allows the depressing shaft 37a to press the movable support 35 out of the support position A to the support position B to displace along the curved guide rails 34 34 and pass above on the other side the passing section 7 of the annular core wire 2.,0.0,20121226.0,0.576255223712742
